"";"ID";"anio";"dpto";"nom_dpto";"barrio";"REGION_4";"e26";"e27";"e29_6";"e49";"e197_1";"e51_2";"e51_3";"e201_1a";"e201_1b";"e201_1c";"e201_1d";"e51_4_a";"e51_4_b";"e51_5";"e51_6";"e51_8";"e215_1";"e218_1";"e221_1";"e224_1";"e51_9";"e51_10";"e51_11";"f85";"f98";"f124_1";"f124_2";"f124_3";"f124_5";"f73";"POBPCOAC";"PT1";"PT2";"PT4";"YDA";"edu";"exp";"lpt1";"pt1";"lpt4";"pt4";"exp2"
"101";57721;2024;1;"Montevideo";9;1;2;59;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;1;0;0;3;0;36;0;2;2;2;1;2;2;101206,36;101206,36;101206,36;297166,666666667;15;38;11,5249168797106;101206;11,5249168797106;101206;1444
"102";57723;2024;1;"Montevideo";9;1;1;43;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;1;0;3;3;0;40;10;2;2;1;2;1;2;239806,36;229806,36;234806,36;390600;18;19;12,3875870433256;239806;12,3665164534517;234806;361
"103";57726;2024;1;"Montevideo";9;1;2;26;0;1;1;6;0;1;0;1;0;3;0;3;0;4;1;0;0;0;0;0;0;22;0;2;2;2;1;1;2;135206,36;85206,36;135206,36;199000;16;4;11,8145574829047;135206;11,8145574829047;135206;16
"104";57726;2024;1;"Montevideo";9;1;1;26;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;38;0;2;2;2;1;1;2;72206,36;72206,36;72206,36;199000;12;8;11,187283409644;72206;11,187283409644;72206;64
"105";57728;2024;1;"Montevideo";9;1;1;31;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;44;0;2;2;2;2;1;2;4206,36;4206,36;4206,36;104400;10;15;8,34435294461127;4206;8,34435294461127;4206;225
"106";57730;2024;1;"Montevideo";9;1;1;31;3;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;50;0;2;2;2;1;9;2;43000;43000;43000;43000;8;17;10,6689553946757;43000;10,6689553946757;43000;289
"107";57731;2024;1;"Montevideo";19;1;1;69;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;2;2;2;1;9;2;39206,36;39206,36;39206,36;35000;6;57;10,5765942575162;39206;10,5765942575162;39206;3249
"108";57732;2024;1;"Montevideo";19;1;1;46;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;2;2;2;2;1;2;64206,36;64206,36;64206,36;75000;6;34;11,069857550192;64206;11,069857550192;64206;1156
"109";57734;2024;1;"Montevideo";19;1;1;23;0;1;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;9;2;20000;20000;20000;64789,285197296;9;8;9,90348755253613;20000;9,90348755253613;20000;64
"110";57735;2024;1;"Montevideo";19;1;2;55;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;30;4;2;2;2;1;1;2;77706,36;53206,36;69706,36;109000;10;39;11,2606923862878;77706;11,1520468407923;69706;1521
"111";57736;2024;1;"Montevideo";19;1;1;49;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;60;0;2;2;1;1;9;2;63000;63000;63000;145625;12;31;11,0508900053737;63000;11,0508900053737;63000;961
"112";57736;2024;1;"Montevideo";19;1;1;37;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;30;0;2;2;2;1;1;2;66206,36;66206,36;66206,36;145625;12;19;11,100531809818;66206;11,100531809818;66206;361
"113";57737;2024;1;"Montevideo";19;1;2;50;0;1;1;6;0;1;0;1;0;3;0;3;0;4;1;0;0;0;0;0;0;20;0;2;2;2;1;2;2;78206,36;64206,36;64206,36;119000;16;28;11,2671062531496;78206;11,069857550192;64206;784
"114";57737;2024;1;"Montevideo";19;1;1;48;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;16;0;2;2;2;1;9;2;15000;15000;15000;119000;9;33;9,61580548008435;15000;9,61580548008435;15000;1089
"115";57738;2024;1;"Montevideo";19;1;1;23;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;36;0;2;2;2;1;1;2;50206,36;50206,36;50206,36;106000;10;7;10,823896990882;50206;10,823896990882;50206;49
"116";57738;2024;1;"Montevideo";19;1;2;22;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;64206,36;64206,36;64206,36;106000;12;4;11,069857550192;64206;11,069857550192;64206;16
"117";57739;2024;1;"Montevideo";19;1;1;59;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;2;2;2;1;1;2;68206,36;68206,36;68206,36;158350;6;47;11,1302930946155;68206;11,1302930946155;68206;2209
"118";57740;2024;1;"Montevideo";19;1;1;42;0;1;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;36;0;2;2;2;1;1;2;4206,36;4206,36;4206,36;99068,2;7;29;8,34435294461127;4206;8,34435294461127;4206;841
"119";57740;2024;1;"Montevideo";19;1;2;45;0;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;35206,36;35206,36;35206,36;99068,2;8;31;10,4689820270834;35206;10,4689820270834;35206;961
"120";57740;2024;1;"Montevideo";19;1;1;20;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;24;0;2;2;2;2;1;2;41206,36;41206,36;41206,36;99068,2;12;2;10,626347892356;41206;10,626347892356;41206;4
"121";57741;2024;1;"Montevideo";23;1;1;59;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;40;0;2;2;2;1;4;2;104206,36;104206,36;104206,36;182000;16;37;11,5541284429071;104206;11,5541284429071;104206;1369
"122";57741;2024;1;"Montevideo";23;1;2;58;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;4;2;14206,36;14206,36;14206,36;182000;12;40;9,56144503064171;14206;9,56144503064171;14206;1600
"123";57741;2024;1;"Montevideo";23;1;1;30;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;4;0;1;2;2;1;9;2;22000;5000;5000;182000;11;13;9,99879773234045;22000;8,51719319141624;5000;169
"124";57743;2024;1;"Montevideo";23;1;1;50;0;1;1;6;0;1;0;1;0;3;0;3;0;4;1;0;0;0;0;0;0;48;0;2;2;1;1;2;2;97206,36;97206,36;97206,36;134000;16;28;11,4845914204067;97206;11,4845914204067;97206;784
"125";57748;2024;1;"Montevideo";23;1;2;31;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;56206,36;56206,36;56206,36;120000;11;14;10,9367851967386;56206;10,9367851967386;56206;196
"126";57748;2024;1;"Montevideo";23;1;1;28;0;1;1;6;0;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;48;0;2;2;2;1;2;2;72206,36;72206,36;72206,36;120000;10;12;11,187283409644;72206;11,187283409644;72206;144
"127";57749;2024;1;"Montevideo";23;1;1;57;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;45;0;2;2;2;1;9;2;25000;25000;25000;40000;10;41;10,1266311038503;25000;10,1266311038503;25000;1681
"128";57750;2024;1;"Montevideo";23;1;2;45;0;1;1;6;0;1;0;1;0;3;0;3;0;4;1;0;0;0;0;0;0;20;0;2;2;2;1;2;2;73204,36;73204,36;73204,36;352986,333333333;16;23;11,2010102610171;73204;11,2010102610171;73204;529
"129";57751;2024;1;"Montevideo";12;1;2;32;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;32;0;2;2;2;1;1;2;42206,36;42206,36;42206,36;141015;16;10;10,6503261995688;42206;10,6503261995688;42206;100
"130";57751;2024;1;"Montevideo";12;1;1;36;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;40;6;2;2;2;1;1;2;80706,36;77206,36;80706,36;141015;12;18;11,2985726615616;80706;11,2985726615616;80706;324
"131";57752;2024;1;"Montevideo";12;1;1;46;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;3;0;0;10;0;2;2;2;2;1;2;129206,36;129206,36;129206,36;176000;15;25;11,7691660951253;129206;11,7691660951253;129206;625
"132";57753;2024;1;"Montevideo";12;1;1;49;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;2;1;2;134206,36;134206,36;134206,36;181000;9;34;11,8071338943491;134206;11,8071338943491;134206;1156
"133";57754;2024;1;"Montevideo";12;1;2;44;0;1;1;6;3;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;57406,36;57406,36;57406,36;203200;15;23;10,9579103775634;57406;10,9579103775634;57406;529
"134";57754;2024;1;"Montevideo";12;1;1;45;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;28;0;2;2;2;1;1;2;134206,36;134206,36;134206,36;203200;12;27;11,8071338943491;134206;11,8071338943491;134206;729
"135";57755;2024;1;"Montevideo";12;1;1;45;0;1;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;24;24;2;2;2;1;2;2;151427,933333333;90594,6;150594,6;260221,573333333;7;32;11,9278651031876;151428;11,9223467371314;150595;1024
"136";57755;2024;1;"Montevideo";12;1;2;45;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;30;0;2;2;2;1;1;2;97206,36;97206,36;97206,36;260221,573333333;16;23;11,4845914204067;97206;11,4845914204067;97206;529
"137";57756;2024;1;"Montevideo";12;1;1;48;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;1;0;0;3;0;36;0;2;2;2;1;1;2;132706,36;132206,36;132206,36;230524;15;27;11,7958941468282;132706;11,7921193141684;132206;729
"138";57756;2024;1;"Montevideo";12;1;2;42;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;49230,36;49230,36;49230,36;230524;9;27;10,8042657853398;49230;10,8042657853398;49230;729
"139";57756;2024;1;"Montevideo";12;1;2;24;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;36;0;2;2;2;2;1;2;41206,36;41206,36;41206,36;230524;12;6;10,626347892356;41206;10,626347892356;41206;36
"140";57757;2024;1;"Montevideo";12;1;2;40;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;32;0;2;2;2;1;1;2;72206,36;59206,36;59206,36;165000;12;22;11,187283409644;72206;10,9887842475341;59206;484
"141";57757;2024;1;"Montevideo";12;1;1;41;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;2;2;81206,36;81206,36;81206,36;165000;12;23;11,3047488482057;81206;11,3047488482057;81206;529
"142";57758;2024;1;"Montevideo";12;1;2;41;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;2;0;0;24;20;2;2;1;1;2;2;112206,36;57206,36;112206,36;319000;14;21;11,6280949549562;112206;11,6280949549562;112206;441
"143";57758;2024;1;"Montevideo";12;1;1;48;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;32;0;2;2;2;1;2;2;169206,36;79206,36;169206,36;319000;12;30;12,0388743141003;169206;12,0388743141003;169206;900
"144";57759;2024;1;"Montevideo";12;1;2;49;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;28;0;2;2;2;1;1;2;69206,36;69206,36;69206,36;103000;10;33;11,144848044897;69206;11,144848044897;69206;1089
"145";57760;2024;1;"Montevideo";12;1;2;42;0;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;51500,48;51500,48;51500,48;147294,12;8;28;10,8493464069967;51500;10,8493464069967;51500;784
"146";57760;2024;1;"Montevideo";12;1;1;42;0;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;45;0;2;2;2;1;1;2;84206,36;84206,36;84206,36;147294,12;8;28;11,3410257318196;84206;11,3410257318196;84206;784
"147";57761;2024;1;"Montevideo";9;1;1;39;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;2;0;0;45;0;2;2;2;2;1;2;56206,36;56206,36;56206,36;157000;14;19;10,9367851967386;56206;10,9367851967386;56206;361
"148";57761;2024;1;"Montevideo";9;1;2;39;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;30;0;2;2;2;1;2;2;74206,36;72206,36;72206,36;157000;16;17;11,2146051397679;74206;11,187283409644;72206;289
"149";57764;2024;1;"Montevideo";19;1;2;35;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;42;0;2;2;2;1;1;2;69206,36;69206,36;69206,36;170000;11;18;11,144848044897;69206;11,144848044897;69206;324
"150";57764;2024;1;"Montevideo";19;1;1;39;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;79206,36;79206,36;79206,36;170000;12;21;11,2798118776087;79206;11,2798118776087;79206;441
"151";57765;2024;1;"Montevideo";19;1;1;40;3;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;1;0;0;44;0;2;2;2;1;1;2;88353,36;88353,36;88353,36;143147;13;21;11,389099507585;88353;11,389099507585;88353;441
"152";57765;2024;1;"Montevideo";19;1;2;37;0;1;1;6;0;1;0;1;0;3;0;3;0;4;1;1;0;0;6;0;0;22;4;2;2;2;1;2;2;43206,36;43206,36;43206,36;143147;22;9;10,6737429856183;43206;10,6737429856183;43206;81
"153";57766;2024;1;"Montevideo";19;1;2;69;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;2;1;2;1;1;2;48256,36;43256,36;43256,36;64050;6;57;10,784282911552;48256;10,6748995535721;43256;3249
"154";57770;2024;1;"Montevideo";19;1;1;55;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;2;2;144206,36;144206,36;144206,36;165000;12;37;11,8790006082695;144206;11,8790006082695;144206;1369
"155";57772;2024;1;"Montevideo";19;1;1;38;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;9;2;34206,36;34206,36;34206,36;94068,2;12;20;10,4401668706736;34206;10,4401668706736;34206;400
"156";57772;2024;1;"Montevideo";19;1;2;35;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;1;0;0;4;0;48;0;2;2;2;1;1;2;57206,36;57206,36;57206,36;94068,2;16;13;10,9544203599981;57206;10,9544203599981;57206;169
"157";57774;2024;1;"Montevideo";12;1;1;51;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;36;0;2;2;2;2;1;2;106206,36;106206,36;106206,36;220000;11;34;11,5731392730025;106206;11,5731392730025;106206;1156
"158";57774;2024;1;"Montevideo";12;1;2;49;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;36;0;2;2;2;1;1;2;60206,36;60206,36;60206,36;220000;10;33;11,0055332735571;60206;11,0055332735571;60206;1089
"159";57775;2024;1;"Montevideo";12;1;2;47;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;35;0;2;2;2;1;2;2;96206,36;96206,36;96206,36;112000;12;29;11,4742507467346;96206;11,4742507467346;96206;841
"160";57776;2024;1;"Montevideo";12;1;2;48;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;68206,36;68206,36;68206,36;176000;12;30;11,1302930946155;68206;11,1302930946155;68206;900
"161";57776;2024;1;"Montevideo";12;1;1;54;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;79206,36;79206,36;79206,36;176000;10;38;11,2798118776087;79206;11,2798118776087;79206;1444
"162";57777;2024;1;"Montevideo";12;1;1;58;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;94206,36;94206,36;94206,36;164000;10;42;11,4532429742089;94206;11,4532429742089;94206;1764
"163";57778;2024;1;"Montevideo";12;1;1;42;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;100206,36;100206,36;100206,36;225577,2;10;26;11,5149869386725;100206;11,5149869386725;100206;676
"164";57779;2024;1;"Montevideo";12;1;2;59;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;48;8;2;2;2;1;9;2;61206,36;30000;61206,36;98500;10;43;11,0220063846696;61206;11,0220063846696;61206;1849
"165";57779;2024;1;"Montevideo";12;1;1;21;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;12;0;2;2;2;2;1;2;25706,36;25706,36;25706,36;98500;12;3;10,1544937110846;25706;10,1544937110846;25706;9
"166";57781;2024;1;"Montevideo";12;1;2;29;0;1;1;6;0;1;0;1;0;3;0;3;0;4;1;0;0;0;0;0;0;21;0;2;2;2;1;1;2;102206,36;102206,36;102206,36;385754,906666667;16;7;11,5347491857352;102206;11,5347491857352;102206;49
"167";57783;2024;1;"Montevideo";12;1;1;47;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;5;0;0;40;0;2;2;2;1;9;2;44206,36;44206,36;44206,36;80000;17;24;10,6966239491171;44206;10,6966239491171;44206;576
"168";57784;2024;1;"Montevideo";19;1;1;29;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;12;0;2;2;2;1;9;2;18000;18000;18000;112300;10;13;9,7981270368783;18000;9,7981270368783;18000;169
"169";57784;2024;1;"Montevideo";19;1;2;51;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;2;2;98506,36;98506,36;98506,36;112300;9;36;11,4978763936036;98506;11,4978763936036;98506;1296
"170";57788;2024;1;"Montevideo";19;1;1;48;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;20;0;2;2;2;1;9;2;44206,36;44206,36;44206,36;63000;12;30;10,6966239491171;44206;10,6966239491171;44206;900
"171";57789;2024;1;"Montevideo";19;1;1;39;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;48;0;2;2;1;1;1;2;124206,36;124206,36;124206,36;167666,666666667;10;23;11,7296996548999;124206;11,7296996548999;124206;529
"172";57790;2024;1;"Montevideo";19;1;1;47;0;1;1;6;0;1;0;0;1;3;0;0;3;0;0;0;0;0;0;0;0;30;0;2;2;2;1;9;2;35000;35000;35000;45000;12;29;10,4631033404715;35000;10,4631033404715;35000;841
"173";57791;2024;1;"Montevideo";19;1;1;36;0;1;1;6;0;1;0;1;1;3;0;3;3;0;0;0;0;0;0;0;0;40;0;2;2;2;1;9;2;55539,6933333333;55539,6933333333;55539,6933333333;71333,3333333333;15;15;10,9248532392995;55540;10,9248532392995;55540;225
"174";57792;2024;1;"Montevideo";61;1;1;59;0;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;48;20;2;2;2;2;1;2;15000;0;15000;108200;8;45;9,61580548008435;15000;9,61580548008435;15000;2025
"175";57792;2024;1;"Montevideo";61;1;2;50;0;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;30;0;2;2;2;1;1;2;34406,36;32206,36;32206,36;108200;8;36;10,4459967099935;34406;10,3799192275568;32206;1296
"176";57793;2024;1;"Montevideo";61;1;2;58;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;2;2;108706,36;108706,36;108706,36;126500;6;46;11,5964055810573;108706;11,5964055810573;108706;2116
"177";57794;2024;1;"Montevideo";61;1;2;61;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;2;2;2;1;9;2;39206,36;39206,36;39206,36;86000;6;49;10,5765942575162;39206;10,5765942575162;39206;2401
"178";57795;2024;1;"Montevideo";61;1;1;59;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;30;0;2;2;2;1;1;2;67206,36;67206,36;67206,36;107800;10;43;11,11552316489;67206;11,11552316489;67206;1849
"179";57795;2024;1;"Montevideo";61;1;2;55;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;2;2;2;1;1;2;29006,36;29006,36;29006,36;107800;6;43;10,2752703952684;29006;10,2752703952684;29006;1849
"180";57797;2024;1;"Montevideo";61;1;1;62;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;2;2;1;9;2;20000;20000;20000;35000;6;50;9,90348755253613;20000;9,90348755253613;20000;2500
"181";57799;2024;1;"Montevideo";61;1;2;55;3;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;20;0;2;2;2;1;1;2;22206,36;22206,36;22206,36;106000;11;38;10,0081340133174;22206;10,0081340133174;22206;1444
"182";57799;2024;1;"Montevideo";61;1;2;52;3;1;1;6;0;1;0;2;1;3;0;2;3;0;0;0;2;0;0;2;0;44;0;2;2;2;2;1;2;77206,36;77206,36;77206,36;106000;16;30;11,2542371160392;77206;11,2542371160392;77206;900
"183";57805;2024;1;"Montevideo";61;1;2;45;0;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;30;6;2;2;2;1;1;2;92206,36;85206,36;92206,36;113000;8;31;11,4317843876429;92206;11,4317843876429;92206;961
"184";57805;2024;1;"Montevideo";61;1;1;55;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;9;2;25000;25000;25000;113000;6;43;10,1266311038503;25000;10,1266311038503;25000;1849
"185";57807;2024;1;"Montevideo";61;1;1;40;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;30;0;2;2;2;2;2;2;66252;66252;66252;147986,1;11;23;11,101220932072;66252;11,101220932072;66252;529
"186";57808;2024;1;"Montevideo";61;1;2;41;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;49706,36;49706,36;49706,36;140500;10;25;10,8138881717044;49706;10,8138881717044;49706;625
"187";57808;2024;1;"Montevideo";61;1;1;39;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;48;0;2;2;2;2;1;2;79206,36;79206,36;79206,36;140500;10;23;11,2798118776087;79206;11,2798118776087;79206;529
"188";57809;2024;1;"Montevideo";61;1;1;28;0;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;36;0;2;2;2;2;1;2;50206,36;50206,36;50206,36;71000;8;14;10,823896990882;50206;10,823896990882;50206;196
"189";57810;2024;1;"Montevideo";61;1;1;37;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;44;0;2;2;2;2;1;2;103206,36;103206,36;103206,36;297000;9;22;11,5444857580377;103206;11,5444857580377;103206;484
"190";57810;2024;1;"Montevideo";61;1;2;34;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;182206,36;57206,36;57206,36;297000;9;19;12,1128951698947;182206;10,9544203599981;57206;361
"191";57812;2024;1;"Montevideo";61;1;2;42;3;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;30;30;2;2;2;2;2;2;126012,72;77012,72;126012,72;191194,12;12;24;11,7441381332192;126013;11,7441381332192;126013;576
"192";57812;2024;1;"Montevideo";61;1;2;40;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;33;0;2;2;2;1;2;2;57506,36;57506,36;57506,36;191194,12;10;24;10,9596508293644;57506;10,9596508293644;57506;576
"193";57813;2024;1;"Montevideo";22;1;1;60;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;2;2;96189,6933333333;96106,36;96106,36;111983,333333333;6;48;11,474077493007;96190;11,4732107738299;96106;2304
"194";57814;2024;1;"Montevideo";22;1;1;35;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;2;2;59206,36;59206,36;59206,36;86000;12;17;10,9887842475341;59206;10,9887842475341;59206;289
"195";57814;2024;1;"Montevideo";22;1;2;22;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;30;0;2;2;2;1;1;2;35206,36;35206,36;35206,36;86000;9;7;10,4689820270834;35206;10,4689820270834;35206;49
"196";57817;2024;1;"Montevideo";22;1;2;39;0;1;1;6;0;1;0;1;0;3;0;3;0;3;2;0;0;0;0;0;0;44;0;2;2;2;1;1;2;60706,36;60706,36;60706,36;56500;15;18;11,0138037491535;60706;11,0138037491535;60706;324
"197";57819;2024;1;"Montevideo";22;1;1;53;3;1;1;6;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;60;0;2;2;2;1;1;2;63906,36;63906,36;63906,36;210700;8;39;11,0651741659292;63906;11,0651741659292;63906;1521
"198";57819;2024;1;"Montevideo";22;1;2;43;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;99206,36;99206,36;99206,36;210700;12;25;11,504957404121;99206;11,504957404121;99206;625
"199";57820;2024;1;"Montevideo";22;1;1;37;1;1;1;6;0;1;0;0;1;3;0;0;3;0;0;0;0;0;0;0;0;63;0;2;2;2;2;2;2;129191,36;129191,36;129191,36;206285,8;12;19;11,7690499950295;129191;11,7690499950295;129191;361
"200";57820;2024;1;"Montevideo";22;1;2;48;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;49206,36;49206,36;49206,36;206285,8;12;30;10,8037781624187;49206;10,8037781624187;49206;900
"201";57821;2024;1;"Montevideo";22;1;2;42;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;2;2;84619,08;84619,08;84619,08;241534,1;12;24;11,3459150520807;84619;11,3459150520807;84619;576
"202";57821;2024;1;"Montevideo";22;1;1;24;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;3;0;0;48;0;2;2;2;2;2;2;76206,36;76206,36;76206,36;241534,1;15;3;11,2412002027587;76206;11,2412002027587;76206;9
"203";57822;2024;1;"Montevideo";22;1;2;57;0;1;1;6;0;1;0;1;0;3;0;3;0;4;1;0;0;0;0;0;0;30;0;2;2;2;1;2;2;65206,36;65206,36;65206,36;76000;16;35;11,0853122891697;65206;11,0853122891697;65206;1225
"204";57824;2024;1;"Montevideo";22;1;1;63;0;1;1;6;0;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;84206,36;54206,36;54206,36;149041,666666667;10;47;11,3410257318196;84206;10,900553523717;54206;2209
"205";57826;2024;1;"Montevideo";18;1;1;49;3;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;2;2;2;1;9;2;8000;8000;8000;68495,9844178483;6;37;8,98719682066197;8000;8,98719682066197;8000;1369
